trainee_id,trainee_name,age,height,weight,body_fat,body_muscle,trainee_goals,coach_id,coach_name,bio,coach_rating,coach_experiences,suitability_score,skill_match_score,coach_rating_contribution
143,Ariel Gonzalez,22,193.0,101.5,34.8,42.7,body recomposition|mental health & stress relief|flexibility & mobility|hiit & fat burn|weight loss,8,Kristine Murphy,Executive single attack will bad everybody human seat. Follow Republican politics charge or.,4.0,crossfit|injury prevention|muscle gain|bodybuilding|strength training|weight loss,0.2285,0.0692,0.18
143,Ariel Gonzalez,22,193.0,101.5,34.8,42.7,body recomposition|mental health & stress relief|flexibility & mobility|hiit & fat burn|weight loss,9,Daniel Hart,Writer allow such throughout before find rise. Happy choice the morning expect. Good message compare of mind yard exactly. Point perhaps bring.,3.8,crossfit|cardio fitness|endurance improvement|strength training|weight loss,0.2079,0.0741,0.156
143,Ariel Gonzalez,22,193.0,101.5,34.8,42.7,body recomposition|mental health & stress relief|flexibility & mobility|hiit & fat burn|weight loss,10,Andrew Long,Capital language improve inside tree foreign article. Time fact remember attack mother region usually.,3.6,agility training|mobility improvement|cardio fitness|weight loss,0.1867,0.0782,0.132
143,Ariel Gonzalez,22,193.0,101.5,34.8,42.7,body recomposition|mental health & stress relief|flexibility & mobility|hiit & fat burn|weight loss,11,Timothy Moore,Off strategy thing dream idea black worry. Writer story behavior military.,2.7,endurance improvement|muscle gain|weight loss,0.0953,0.1019,0.024
143,Ariel Gonzalez,22,193.0,101.5,34.8,42.7,body recomposition|mental health & stress relief|flexibility & mobility|hiit & fat burn|weight loss,12,James Moody,These agree enjoy health join.,3.7,agility training|strength training|weight loss|cardio fitness,0.2061,0.0888,0.144
143,Ariel Gonzalez,22,193.0,101.5,34.8,42.7,body recomposition|mental health & stress relief|flexibility & mobility|hiit & fat burn|weight loss,13,Brian Anderson,Early quite arrive only. Audience community four far.,3.8,bodybuilding|cardio fitness|muscle gain|weight loss,0.2224,0.0949,0.156
143,Ariel Gonzalez,22,193.0,101.5,34.8,42.7,body recomposition|mental health & stress relief|flexibility & mobility|hiit & fat burn|weight loss,14,Logan Navarro,Mean know per focus size benefit international. Design either future family within long.,4.3,agility training|crossfit|muscle gain|cardio fitness,0.216,0.0,0.216
143,Ariel Gonzalez,22,193.0,101.5,34.8,42.7,body recomposition|mental health & stress relief|flexibility & mobility|hiit & fat burn|weight loss,15,Suzanne Moore,Season stage small pass. Cost resource apply sure local option to. Wait beautiful break wife. Happen especially act court happy hear price.,3.9,strength training|muscle gain|bodybuilding,0.168,0.0,0.168
143,Ariel Gonzalez,22,193.0,101.5,34.8,42.7,body recomposition|mental health & stress relief|flexibility & mobility|hiit & fat burn|weight loss,16,William Hancock,Heart understand open model minute. Describe second buy pick finally step.,4.3,flexibility enhancement|injury prevention|rehabilitation|cardio fitness|muscle gain|weight loss,0.2649,0.0698,0.216
143,Ariel Gonzalez,22,193.0,101.5,34.8,42.7,body recomposition|mental health & stress relief|flexibility & mobility|hiit & fat burn|weight loss,17,Monica Adams,Event company true democratic show month right school. Series get strategy artist ago also. Account property science figure foot risk.,4.6,agility training|crossfit|flexibility enhancement|cardio fitness|muscle gain|strength training|weight loss,0.2955,0.0622,0.252
143,Ariel Gonzalez,22,193.0,101.5,34.8,42.7,body recomposition|mental health & stress relief|flexibility & mobility|hiit & fat burn|weight loss,18,Sarah Schaefer,Song approach idea back item national water rise. Reveal that interview run I science. Sport better bank test that church off.,4.8,agility training|crossfit|nutrition for fitness|flexibility enhancement|cardio fitness|endurance improvement|muscle gain|strength training|weight loss,0.3117,0.051,0.276
143,Ariel Gonzalez,22,193.0,101.5,34.8,42.7,body recomposition|mental health & stress relief|flexibility & mobility|hiit & fat burn|weight loss,19,Jason Welch,Respond develop carry finish great. Current data Congress wind.,4.6,crossfit|nutrition for fitness|rehabilitation|cardio fitness|muscle gain|bodybuilding|strength training|weight loss,0.2952,0.0618,0.252
143,Ariel Gonzalez,22,193.0,101.5,34.8,42.7,body recomposition|mental health & stress relief|flexibility & mobility|hiit & fat burn|weight loss,20,Paul Davis,Difficult various bank role career note large more. Although add little and. Theory third put value establish out medical.,3.7,crossfit|nutrition for fitness|muscle gain|bodybuilding|strength training,0.144,0.0,0.144
143,Ariel Gonzalez,22,193.0,101.5,34.8,42.7,body recomposition|mental health & stress relief|flexibility & mobility|hiit & fat burn|weight loss,21,Hunter Elliott,Contain pressure religious realize prepare somebody off. Course join do reason though. Bed hit natural cause laugh fly difference former. Ask style couple decision when.,5.0,crossfit|nutrition for fitness|flexibility enhancement|rehabilitation|cardio fitness|muscle gain|bodybuilding|strength training|weight loss,0.3389,0.0556,0.3
143,Ariel Gonzalez,22,193.0,101.5,34.8,42.7,body recomposition|mental health & stress relief|flexibility & mobility|hiit & fat burn|weight loss,22,Andres Christensen,Nothing charge race authority establish compare miss. Character number loss deep true few particular. Necessary country environment people. Community single church visit little.,4.1,flexibility enhancement|rehabilitation|cardio fitness|mobility improvement|strength training|weight loss,0.2413,0.0704,0.192
143,Ariel Gonzalez,22,193.0,101.5,34.8,42.7,body recomposition|mental health & stress relief|flexibility & mobility|hiit & fat burn|weight loss,23,Amy Gray,Require interesting role of.,4.5,agility training|flexibility enhancement|powerlifting|rehabilitation|cardio fitness|muscle gain|bodybuilding|strength training|weight loss,0.2774,0.0534,0.24
143,Ariel Gonzalez,22,193.0,101.5,34.8,42.7,body recomposition|mental health & stress relief|flexibility & mobility|hiit & fat burn|weight loss,24,Nancy King,Member base save production thought audience wall.,3.9,flexibility enhancement|strength training|muscle gain|cardio fitness,0.168,0.0,0.168
143,Ariel Gonzalez,22,193.0,101.5,34.8,42.7,body recomposition|mental health & stress relief|flexibility & mobility|hiit & fat burn|weight loss,25,Monica Torres,Break voice case personal.,3.9,powerlifting|muscle gain|cardio fitness,0.168,0.0,0.168
143,Ariel Gonzalez,22,193.0,101.5,34.8,42.7,body recomposition|mental health & stress relief|flexibility & mobility|hiit & fat burn|weight loss,26,Ashley Green,Somebody quite itself four. Meet everybody girl sell set scientist.,4.2,injury prevention|strength training|rehabilitation|cardio fitness,0.204,0.0,0.204
143,Ariel Gonzalez,22,193.0,101.5,34.8,42.7,body recomposition|mental health & stress relief|flexibility & mobility|hiit & fat burn|weight loss,27,Rachel Marshall,Professional raise specific body set hotel. Turn list she their sound school. Indeed three Mrs not role option system data. Property reach every yard enjoy choice.,4.5,agility training|crossfit|injury prevention|rehabilitation|cardio fitness|muscle gain|strength training|weight loss,0.2817,0.0596,0.24
143,Ariel Gonzalez,22,193.0,101.5,34.8,42.7,body recomposition|mental health & stress relief|flexibility & mobility|hiit & fat burn|weight loss,28,James Watts,Spring environmental energy keep Democrat world hit. Since law hope list show interest shake. Hear language prove remain watch lot.,3.6,mobility improvement|flexibility enhancement|muscle gain|cardio fitness,0.132,0.0,0.132
143,Ariel Gonzalez,22,193.0,101.5,34.8,42.7,body recomposition|mental health & stress relief|flexibility & mobility|hiit & fat burn|weight loss,29,Mrs. Laura Jackson MD,Receive movement hear many learn. Investment no six lot. Voice agency receive only.,4.9,nutrition for fitness|powerlifting|cardio fitness|mobility improvement|strength training|weight loss,0.3334,0.0648,0.288
143,Ariel Gonzalez,22,193.0,101.5,34.8,42.7,body recomposition|mental health & stress relief|flexibility & mobility|hiit & fat burn|weight loss,30,Nicole Diaz,I black region assume whom. Economic professional PM really bag.,4.2,nutrition for fitness|injury prevention|cardio fitness|mobility improvement|strength training|weight loss,0.2501,0.0659,0.204
143,Ariel Gonzalez,22,193.0,101.5,34.8,42.7,body recomposition|mental health & stress relief|flexibility & mobility|hiit & fat burn|weight loss,31,Jeff Thomas,Political do single various alone. So manager item should best.,4.0,crossfit|strength training|cardio fitness,0.18,0.0,0.18
143,Ariel Gonzalez,22,193.0,101.5,34.8,42.7,body recomposition|mental health & stress relief|flexibility & mobility|hiit & fat burn|weight loss,32,Steven Wright,Eat air bag modern cover relationship summer exactly. Section building board. Chair project wish material try family opportunity good. Eye large half.,4.1,endurance improvement|bodybuilding|muscle gain|weight loss,0.2495,0.0821,0.192
143,Ariel Gonzalez,22,193.0,101.5,34.8,42.7,body recomposition|mental health & stress relief|flexibility & mobility|hiit & fat burn|weight loss,33,Andrew Hensley,International training available nearly. Wear remember help like among lead.,4.7,nutrition for fitness|injury prevention|cardio fitness|muscle gain|bodybuilding|strength training|weight loss,0.3087,0.0639,0.264
143,Ariel Gonzalez,22,193.0,101.5,34.8,42.7,body recomposition|mental health & stress relief|flexibility & mobility|hiit & fat burn|weight loss,34,Jennifer Price,Black laugh place could minute. Seat police quickly deep significant citizen. Brother us article fight hit truth.,5.0,nutrition for fitness|rehabilitation|cardio fitness|mobility improvement|muscle gain|weight loss,0.3502,0.0717,0.3
143,Ariel Gonzalez,22,193.0,101.5,34.8,42.7,body recomposition|mental health & stress relief|flexibility & mobility|hiit & fat burn|weight loss,35,Steven Morgan,Better call next easy ball. Good worker nice likely home. Identify attention set do probably leader.,4.4,injury prevention|cardio fitness|endurance improvement|muscle gain|weight loss,0.2789,0.0728,0.228
143,Ariel Gonzalez,22,193.0,101.5,34.8,42.7,body recomposition|mental health & stress relief|flexibility & mobility|hiit & fat burn|weight loss,36,Jose Miller,Plan school gas senior. Method improve still or. When scientist space check discussion simple social whole.,4.6,nutrition for fitness|injury prevention|cardio fitness|mobility improvement|endurance improvement|muscle gain|bodybuilding|strength training|weight loss,0.2884,0.0519,0.252
143,Ariel Gonzalez,22,193.0,101.5,34.8,42.7,body recomposition|mental health & stress relief|flexibility & mobility|hiit & fat burn|weight loss,37,Jonathan Barron,Than couple himself energy mouth challenge throw. Wait federal if.,4.7,powerlifting|rehabilitation|cardio fitness|mobility improvement|muscle gain|strength training|weight loss,0.3107,0.0667,0.264
143,Ariel Gonzalez,22,193.0,101.5,34.8,42.7,body recomposition|mental health & stress relief|flexibility & mobility|hiit & fat burn|weight loss,38,Jeremy Mendoza,I early player response.,3.5,powerlifting|strength training|nutrition for fitness|cardio fitness,0.12,0.0,0.12
143,Ariel Gonzalez,22,193.0,101.5,34.8,42.7,body recomposition|mental health & stress relief|flexibility & mobility|hiit & fat burn|weight loss,39,Michelle Rose,People site better able special today. Face push hour. Feeling six hope table court wife rest marriage.,4.3,injury prevention|powerlifting|strength training|weight loss,0.2725,0.0807,0.216
143,Ariel Gonzalez,22,193.0,101.5,34.8,42.7,body recomposition|mental health & stress relief|flexibility & mobility|hiit & fat burn|weight loss,40,Joseph Ramsey,Try forget boy gun too. Practice situation remain own serious air.,4.5,nutrition for fitness|cardio fitness|mobility improvement|muscle gain|bodybuilding|strength training|weight loss,0.2851,0.0644,0.24
143,Ariel Gonzalez,22,193.0,101.5,34.8,42.7,body recomposition|mental health & stress relief|flexibility & mobility|hiit & fat burn|weight loss,41,Luis Medina,Seat set everybody black television room require. White free say leave. Major measure sit spend.,3.5,flexibility enhancement|bodybuilding|muscle gain|cardio fitness,0.12,0.0,0.12
143,Ariel Gonzalez,22,193.0,101.5,34.8,42.7,body recomposition|mental health & stress relief|flexibility & mobility|hiit & fat burn|weight loss,42,Nancy Smith,Truth almost bed financial. Local religious more bring. Vote choose class human role need cultural action.,5.0,agility training|nutrition for fitness|injury prevention|cardio fitness|mobility improvement|muscle gain|bodybuilding|strength training|weight loss,0.3365,0.0522,0.3
